Time (s),Voltage (V)
0.479100,0.9864
0.479125,1.0968
0.479150,1.2007
0.479175,1.2910
0.479200,1.3877
0.479225,1.4804
0.479250,1.5779
0.479275,1.6722
0.479300,1.7681
0.479325,1.8777
0.479350,1.9905
0.479375,2.1089
0.479400,2.2153
0.479425,2.3185
0.479450,2.4144
0.479475,2.5127
0.479500,2.6174
0.479525,2.7141
0.479550,2.8068
0.479575,2.8858
0.479600,2.9599
0.479625,3.0333
0.479650,3.0961
0.479675,3.1501
0.479700,3.1904
0.479725,3.2186
0.479750,3.2371
0.479775,3.2468
0.479800,3.2476
0.479825,3.2388
0.479850,3.2178
0.479875,3.1832
0.479900,3.1412
0.479925,3.0905
0.479950,3.0325
0.479975,2.9656
0.480000,2.8850
0.480025,2.7979
0.480050,2.7053
0.480075,2.6142
0.480100,2.5215
0.480125,2.4168
0.480150,2.3128
0.480175,2.2008
0.480200,2.0968
0.480225,1.9961
0.480250,1.8946
0.480275,1.8027
0.480300,1.6947
0.480325,1.5924
0.480350,1.4868
0.480375,1.3587
0.480400,1.2265
0.480425,1.0944
0.480450,0.9477
0.480475,0.8099
0.480500,0.6834
0.480525,0.5577
0.480550,0.4513
0.480575,0.3562
0.480600,0.2732
0.480625,0.2007
0.480650,0.1394
0.480675,0.0911
0.480700,0.0564
0.480725,0.0322
0.480750,0.0201
0.480775,0.0161
0.480800,0.0218
0.480825,0.0387
0.480850,0.0693
0.480875,0.1112
0.480900,0.1652
0.480925,0.2297
0.480950,0.3078
0.480975,0.3989
0.481000,0.4980
0.481025,0.6141
0.481050,0.7382
0.481075,0.8671
0.481100,1.0009
0.481125,1.1145
0.481150,1.2177
0.481175,1.3176
0.481200,1.3966
0.481225,1.4852
0.481250,1.5787
0.481275,1.6722
0.481300,1.7842
0.481325,1.8841
0.481350,1.9889
0.481375,2.0944
0.481400,2.2000
0.481425,2.3128
0.481450,2.4160
0.481475,2.5240
0.481500,2.6223
0.481525,2.7158
0.481550,2.8068
0.481575,2.8850
0.481600,2.9623
0.481625,3.0341
0.481650,3.0961
0.481675,3.1485
0.481700,3.1888
0.481725,3.2186
0.481750,3.2379
0.481775,3.2468
0.481800,3.2468
0.481825,3.2379
0.481850,3.2162
0.481875,3.1832
0.481900,3.1421
0.481925,3.0897
0.481950,3.0292
0.481975,2.9583
0.482000,2.8793
0.482025,2.7955
0.482050,2.7101
0.482075,2.6247
0.482100,2.5215
0.482125,2.4176
0.482150,2.3120
0.482175,2.2024
0.482200,2.1105
0.482225,1.9993
0.482250,1.8873
0.482275,1.7793
0.482300,1.6722
0.482325,1.5843
0.482350,1.4844
0.482375,1.3635
0.482400,1.2338
0.482425,1.0927
0.482450,0.9485
0.482475,0.8131
0.482500,0.6761
0.482525,0.5552
0.482550,0.4505
0.482575,0.3594
0.482600,0.2772
0.482625,0.2023
0.482650,0.1402
0.482675,0.0919
0.482700,0.0564
0.482725,0.0338
0.482750,0.0210
0.482775,0.0161
0.482800,0.0226
0.482825,0.0395
0.482850,0.0701
0.482875,0.1136
0.482900,0.1660
0.482925,0.2297
0.482950,0.3062
0.482975,0.3925
0.483000,0.4988
0.483025,0.6157
0.483050,0.7382
0.483075,0.8744
0.483100,1.0073
0.483125,1.1121
0.483150,1.2096
0.483175,1.2910
0.483200,1.3692
0.483225,1.4747
0.483250,1.5827
0.483275,1.6947
0.483300,1.7914
0.483325,1.8865
0.483350,1.9881
0.483375,2.0920
0.483400,2.2097
0.483425,2.3160
0.483450,2.4136
0.483475,2.5135
0.483500,2.6118
0.483525,2.7117
0.483550,2.8084
0.483575,2.8922
0.483600,2.9656
0.483625,3.0365
0.483650,3.0969
0.483675,3.1477
0.483700,3.1896
0.483725,3.2186
0.483750,3.2363
0.483775,3.2460
0.483800,3.2468
0.483825,3.2379
0.483850,3.2186
0.483875,3.1864
0.483900,3.1421
0.483925,3.0913
0.483950,3.0308
0.483975,2.9591
0.484000,2.8850
0.484025,2.7971
0.484050,2.7053
0.484075,2.6134
0.484100,2.5111
0.484125,2.4136
0.484150,2.3168
0.484175,2.2177
0.484200,2.1130
0.484225,2.0010
0.484250,1.8873
0.484275,1.7801
0.484300,1.6899
0.484325,1.5908
0.484350,1.4884
0.484375,1.3716
0.484400,1.2314
0.484425,1.0968
0.484450,0.9485
0.484475,0.8010
0.484500,0.6713
0.484525,0.5536
0.484550,0.4505
0.484575,0.3602
0.484600,0.2756
0.484625,0.2015
0.484650,0.1402
0.484675,0.0919
0.484700,0.0572
0.484725,0.0347
0.484750,0.0210
0.484775,0.0169
0.484800,0.0218
0.484825,0.0387
0.484850,0.0701
0.484875,0.1120
0.484900,0.1644
0.484925,0.2289
0.484950,0.3078
0.484975,0.4013
0.485000,0.5045
0.485025,0.6165
0.485050,0.7325
0.485075,0.8631
0.485100,0.9856
0.485125,1.0968
0.485150,1.1999
0.485175,1.2902
0.485200,1.3885
0.485225,1.4812
0.485250,1.5787
0.485275,1.6730
0.485300,1.7689
0.485325,1.8777
0.485350,1.9913
0.485375,2.1089
0.485400,2.2153
0.485425,2.3193
0.485450,2.4144
0.485475,2.5127
0.485500,2.6182
0.485525,2.7133
0.485550,2.8060
0.485575,2.8850
0.485600,2.9591
0.485625,3.0341
0.485650,3.0961
0.485675,3.1509
0.485700,3.1912
0.485725,3.2186
0.485750,3.2371
0.485775,3.2460
0.485800,3.2476
0.485825,3.2379
0.485850,3.2170
0.485875,3.1832
0.485900,3.1396
0.485925,3.0905
0.485950,3.0316
0.485975,2.9648
0.486000,2.8842
0.486025,2.7963
0.486050,2.7061
0.486075,2.6142
0.486100,2.5215
0.486125,2.4168
0.486150,2.3120
0.486175,2.2016
0.486200,2.0968
0.486225,1.9961
0.486250,1.8954
0.486275,1.8027
0.486300,1.6947
0.486325,1.5932
0.486350,1.4868
0.486375,1.3595
0.486400,1.2273
0.486425,1.0944
0.486450,0.9485
0.486475,0.8099
0.486500,0.6834
0.486525,0.5585
0.486550,0.4505
0.486575,0.3562
0.486600,0.2724
0.486625,0.2007
0.486650,0.1402
0.486675,0.0927
0.486700,0.0572
0.486725,0.0338
0.486750,0.0201
0.486775,0.0161
0.486800,0.0218
0.486825,0.0387
0.486850,0.0693
0.486875,0.1112
0.486900,0.1652
0.486925,0.2297
0.486950,0.3070
0.486975,0.3989
0.487000,0.4972
0.487025,0.6149
0.487050,0.7390
0.487075,0.8679
0.487100,1.0009
0.487125,1.1129
0.487150,1.2177
0.487175,1.3168
0.487200,1.3958
0.487225,1.4852
0.487250,1.5779
0.487275,1.6722
0.487300,1.7842
0.487325,1.8833
0.487350,1.9881
0.487375,2.0936
0.487400,2.1984
0.487425,2.3112
0.487450,2.4160
0.487475,2.5240
0.487500,2.6223
0.487525,2.7166
0.487550,2.8060
0.487575,2.8842
0.487600,2.9623
0.487625,3.0341
0.487650,3.0969
0.487675,3.1485
0.487700,3.1888
0.487725,3.2186
0.487750,3.2371
0.487775,3.2468
0.487800,3.2484
0.487825,3.2388
0.487850,3.2178
0.487875,3.1848
0.487900,3.1429
0.487925,3.0913
0.487950,3.0308
0.487975,2.9583
0.488000,2.8793
0.488025,2.7955
0.488050,2.7093
0.488075,2.6255
0.488100,2.5223
0.488125,2.4184
0.488150,2.3120
0.488175,2.2032
0.488200,2.1105
0.488225,1.9985
0.488250,1.8881
0.488275,1.7777
0.488300,1.6722
0.488325,1.5843
0.488350,1.4836
0.488375,1.3643
0.488400,1.2330
0.488425,1.0936
0.488450,0.9493
0.488475,0.8123
0.488500,0.6777
0.488525,0.5552
0.488550,0.4505
0.488575,0.3594
0.488600,0.2772
0.488625,0.2023
0.488650,0.1402
0.488675,0.0919
0.488700,0.0564
0.488725,0.0330
0.488750,0.0201
0.488775,0.0153
0.488800,0.0218
0.488825,0.0387
0.488850,0.0701
0.488875,0.1136
0.488900,0.1668
0.488925,0.2297
0.488950,0.3046
0.488975,0.3925
0.489000,0.4980
0.489025,0.6157
0.489050,0.7390
0.489075,0.8744
0.489100,1.0089
0.489125,1.1121
0.489150,1.2088
0.489175,1.2910
0.489200,1.3684
0.489225,1.4747
0.489250,1.5827
0.489275,1.6947
0.489300,1.7922
0.489325,1.8865
0.489350,1.9889
0.489375,2.0928
0.489400,2.2097
0.489425,2.3168
0.489450,2.4144
0.489475,2.5143
0.489500,2.6118
0.489525,2.7117
0.489550,2.8084
0.489575,2.8922
0.489600,2.9656
0.489625,3.0373
0.489650,3.0977
0.489675,3.1485
0.489700,3.1912
0.489725,3.2194
0.489750,3.2371
0.489775,3.2468
0.489800,3.2468
0.489825,3.2379
0.489850,3.2186
0.489875,3.1864
0.489900,3.1421
0.489925,3.0897
0.489950,3.0300
0.489975,2.9599
0.490000,2.8850
0.490025,2.7963
0.490050,2.7045
0.490075,2.6118
0.490100,2.5111
0.490125,2.4160
0.490150,2.3177
0.490175,2.2193
0.490200,2.1138
0.490225,2.0010
0.490250,1.8881
0.490275,1.7801
0.490300,1.6899
0.490325,1.5892
0.490350,1.4876
0.490375,1.3716
0.490400,1.2305
0.490425,1.0976
0.490450,0.9485
0.490475,0.8002
0.490500,0.6721
0.490525,0.5528
0.490550,0.4505
0.490575,0.3602
0.490600,0.2748
0.490625,0.2007
0.490650,0.1394
0.490675,0.0911
0.490700,0.0580
0.490725,0.0338
0.490750,0.0210
0.490775,0.0161
0.490800,0.0218
0.490825,0.0395
0.490850,0.0701
0.490875,0.1128
0.490900,0.1652
0.490925,0.2289
0.490950,0.3078
0.490975,0.4005
0.491000,0.5037
0.491025,0.6157
0.491050,0.7325
0.491075,0.8623
0.491100,0.9848
0.491125,1.0968
0.491150,1.2007
0.491175,1.2902
0.491200,1.3885
0.491225,1.4812
0.491250,1.5779
0.491275,1.6722
0.491300,1.7689
0.491325,1.8777
0.491350,1.9913
0.491375,2.1097
0.491400,2.2161
0.491425,2.3193
0.491450,2.4144
0.491475,2.5127
0.491500,2.6182
0.491525,2.7149
0.491550,2.8068
0.491575,2.8858
0.491600,2.9599
0.491625,3.0333
0.491650,3.0969
0.491675,3.1509
0.491700,3.1912
0.491725,3.2186
0.491750,3.2371
0.491775,3.2460
0.491800,3.2460
0.491825,3.2371
0.491850,3.2170
0.491875,3.1832
0.491900,3.1396
0.491925,3.0905
0.491950,3.0316
0.491975,2.9640
0.492000,2.8850
0.492025,2.7971
0.492050,2.7053
0.492075,2.6150
0.492100,2.5215
0.492125,2.4176
0.492150,2.3128
0.492175,2.2024
0.492200,2.0968
0.492225,1.9953
0.492250,1.8946
0.492275,1.8019
0.492300,1.6947
0.492325,1.5940
0.492350,1.4868
0.492375,1.3587
0.492400,1.2265
0.492425,1.0944
0.492450,0.9477
0.492475,0.8091
0.492500,0.6834
0.492525,0.5577
0.492550,0.4505
0.492575,0.3562
0.492600,0.2732
0.492625,0.2007
0.492650,0.1402
0.492675,0.0927
0.492700,0.0572
0.492725,0.0338
0.492750,0.0201
0.492775,0.0161
0.492800,0.0218
0.492825,0.0395
0.492850,0.0693
0.492875,0.1112
0.492900,0.1652
0.492925,0.2289
0.492950,0.3070
0.492975,0.3989
0.493000,0.4980
0.493025,0.6149
0.493050,0.7390
0.493075,0.8671
0.493100,1.0001
0.493125,1.1129
0.493150,1.2168
0.493175,1.3168
0.493200,1.3949
0.493225,1.4852
0.493250,1.5787
0.493275,1.6714
0.493300,1.7850
0.493325,1.8833
0.493350,1.9881
0.493375,2.0944
0.493400,2.2000
0.493425,2.3128
0.493450,2.4168
0.493475,2.5248
0.493500,2.6223
0.493525,2.7149
0.493550,2.8060
0.493575,2.8842
0.493600,2.9623
0.493625,3.0349
0.493650,3.0961
0.493675,3.1477
0.493700,3.1888
0.493725,3.2178
0.493750,3.2363
0.493775,3.2468
0.493800,3.2468
0.493825,3.2379
0.493850,3.2186
0.493875,3.1848
0.493900,3.1429
0.493925,3.0905
0.493950,3.0300
0.493975,2.9583
0.494000,2.8801
0.494025,2.7963
0.494050,2.7093
0.494075,2.6255
0.494100,2.5223
0.494125,2.4176
0.494150,2.3128
0.494175,2.2024
0.494200,2.1105
0.494225,1.9993
0.494250,1.8881
0.494275,1.7785
0.494300,1.6722
0.494325,1.5859
0.494350,1.4836
0.494375,1.3643
0.494400,1.2338
0.494425,1.0927
0.494450,0.9493
0.494475,0.8131
0.494500,0.6761
0.494525,0.5560
0.494550,0.4513
0.494575,0.3602
0.494600,0.2780
0.494625,0.2023
0.494650,0.1402
0.494675,0.0911
0.494700,0.0564
0.494725,0.0338
0.494750,0.0201
0.494775,0.0161
0.494800,0.0218
0.494825,0.0387
0.494850,0.0701
0.494875,0.1136
0.494900,0.1660
0.494925,0.2297
0.494950,0.3046
0.494975,0.3916
0.495000,0.4980
0.495025,0.6149
0.495050,0.7382
0.495075,0.8744
0.495100,1.0081
0.495125,1.1121
0.495150,1.2080
0.495175,1.2894
0.495200,1.3684
0.495225,1.4731
0.495250,1.5819
0.495275,1.6939
0.495300,1.7906
0.495325,1.8865
0.495350,1.9881
0.495375,2.0928
0.495400,2.2105
0.495425,2.3168
0.495450,2.4160
0.495475,2.5143
0.495500,2.6110
0.495525,2.7109
0.495550,2.8052
0.495575,2.8898
0.495600,2.9648
0.495625,3.0357
0.495650,3.0969
0.495675,3.1485
0.495700,3.1896
0.495725,3.2186
0.495750,3.2363
0.495775,3.2468
0.495800,3.2476
0.495825,3.2388
0.495850,3.2194
0.495875,3.1864
0.495900,3.1429
0.495925,3.0913
0.495950,3.0300
0.495975,2.9607
0.496000,2.8842
0.496025,2.7963
0.496050,2.7053
0.496075,2.6126
0.496100,2.5127
0.496125,2.4152
0.496150,2.3177
0.496175,2.2193
0.496200,2.1130
0.496225,2.0001
0.496250,1.8881
0.496275,1.7793
0.496300,1.6883
0.496325,1.5900
0.496350,1.4868
0.496375,1.3716
0.496400,1.2322
0.496425,1.0968
0.496450,0.9485
0.496475,0.8010
0.496500,0.6721
0.496525,0.5536
0.496550,0.4505
0.496575,0.3610
0.496600,0.2748
0.496625,0.2007
0.496650,0.1402
0.496675,0.0919
0.496700,0.0572
0.496725,0.0347
0.496750,0.0210
0.496775,0.0161
0.496800,0.0218
0.496825,0.0395
0.496850,0.0693
0.496875,0.1128
0.496900,0.1644
0.496925,0.2289
0.496950,0.3086
0.496975,0.4021
0.497000,0.5053
0.497025,0.6173
0.497050,0.7333
0.497075,0.8631
0.497100,0.9856
0.497125,1.0968
0.497150,1.1999
0.497175,1.2886
0.497200,1.3877
0.497225,1.4796
0.497250,1.5771
0.497275,1.6730
0.497300,1.7689
0.497325,1.8777
0.497350,1.9913
0.497375,2.1097
0.497400,2.2153
0.497425,2.3185
0.497450,2.4152
0.497475,2.5127
0.497500,2.6182
0.497525,2.7149
0.497550,2.8068
0.497575,2.8858
0.497600,2.9591
0.497625,3.0341
0.497650,3.0961
0.497675,3.1501
0.497700,3.1912
0.497725,3.2186
0.497750,3.2379
0.497775,3.2460
0.497800,3.2468
0.497825,3.2379
0.497850,3.2170
0.497875,3.1840
0.497900,3.1421
0.497925,3.0905
0.497950,3.0333
0.497975,2.9664
0.498000,2.8850
0.498025,2.7979
0.498050,2.7061
0.498075,2.6142
0.498100,2.5207
0.498125,2.4168
0.498150,2.3112
0.498175,2.2016
0.498200,2.0977
0.498225,1.9953
0.498250,1.8962
0.498275,1.8027
0.498300,1.6947
0.498325,1.5932
0.498350,1.4868
0.498375,1.3587
0.498400,1.2273
0.498425,1.0952
0.498450,0.9485
0.498475,0.8107
0.498500,0.6842
0.498525,0.5585
0.498550,0.4513
0.498575,0.3562
0.498600,0.2724
0.498625,0.2007
0.498650,0.1402
0.498675,0.0927
0.498700,0.0572
0.498725,0.0322
0.498750,0.0193
0.498775,0.0153
0.498800,0.0201
0.498825,0.0387
0.498850,0.0693
0.498875,0.1112
0.498900,0.1644
0.498925,0.2297
0.498950,0.3070
0.498975,0.3981
0.499000,0.4980
0.499025,0.6149
0.499050,0.7382
0.499075,0.8671
0.499100,1.0001
0.499125,1.1129
0.499150,1.2177
0.499175,1.3168
0.499200,1.3958
0.499225,1.4844
0.499250,1.5771
0.499275,1.6714
0.499300,1.7850
0.499325,1.8833
0.499350,1.9881
0.499375,2.0944
0.499400,2.1984
0.499425,2.3120
0.499450,2.4168
0.499475,2.5232
0.499500,2.6231
0.499525,2.7158
0.499550,2.8060
0.499575,2.8850
0.499600,2.9623
0.499625,3.0349
0.499650,3.0969
0.499675,3.1493
0.499700,3.1888
0.499725,3.2186
0.499750,3.2363
0.499775,3.2468
0.499800,3.2476
0.499825,3.2379
0.499850,3.2178
0.499875,3.1848
0.499900,3.1429
0.499925,3.0913
0.499950,3.0300
0.499975,2.9591
0.500000,2.7681
0.500025,2.7979
0.500050,2.8205
0.500075,2.8769
0.500100,2.9607
0.500125,3.0341
0.500150,3.0977
0.500175,3.1493
0.500200,3.1904
0.500225,3.2178
0.500250,3.2363
0.500275,3.2460
0.500300,3.2468
0.500325,3.2388
0.500350,3.2170
0.500375,3.1840
0.500400,3.1421
0.500425,3.0905
0.500450,3.0341
0.500475,2.9664
0.500500,2.8850
0.500525,2.7979
0.500550,2.7061
0.500575,2.6150
0.500600,2.5215
0.500625,2.4168
0.500650,2.3120
0.500675,2.2016
0.500700,2.0968
0.500725,1.9961
0.500750,1.8954
0.500775,1.8019
0.500800,1.6947
0.500825,1.5932
0.500850,1.4868
0.500875,1.3595
0.500900,1.2273
0.500925,1.0952
0.500950,0.9485
0.500975,0.8107
0.501000,0.6834
0.501025,0.5577
0.501050,0.4505
0.501075,0.3562
0.501100,0.2732
0.501125,0.2007
0.501150,0.1402
0.501175,0.0919
0.501200,0.0572
0.501225,0.0338
0.501250,0.0201
0.501275,0.0161
0.501300,0.0210
0.501325,0.0395
0.501350,0.0693
0.501375,0.1112
0.501400,0.1652
0.501425,0.2297
0.501450,0.3086
0.501475,0.3989
0.501500,0.4980
0.501525,0.6157
0.501550,0.7390
0.501575,0.8679
0.501600,1.0009
0.501625,1.1137
0.501650,1.2185
0.501675,1.3176
0.501700,1.3966
0.501725,1.4852
0.501750,1.5779
0.501775,1.6722
0.501800,1.7842
0.501825,1.8833
0.501850,1.9889
0.501875,2.0936
0.501900,2.1992
0.501925,2.3120
0.501950,2.4152
0.501975,2.5240
0.502000,2.6231
0.502025,2.7158
0.502050,2.8076
0.502075,2.8850
0.502100,2.9632
0.502125,3.0357
0.502150,3.0961
0.502175,3.1493
0.502200,3.1896
0.502225,3.2178
0.502250,3.2379
0.502275,3.2468
0.502300,3.2476
0.502325,3.2388
0.502350,3.2178
0.502375,3.1848
0.502400,3.1421
0.502425,3.0897
0.502450,3.0300
0.502475,2.9575
0.502500,2.8793
0.502525,2.7955
0.502550,2.7077
0.502575,2.6239
0.502600,2.5223
0.502625,2.4176
0.502650,2.3128
0.502675,2.2024
0.502700,2.1097
0.502725,1.9985
0.502750,1.8865
0.502775,1.7777
0.502800,1.6722
0.502825,1.5843
0.502850,1.4844
0.502875,1.3643
0.502900,1.2330
0.502925,1.0927
0.502950,0.9493
0.502975,0.8123
0.503000,0.6769
0.503025,0.5552
0.503050,0.4505
0.503075,0.3594
0.503100,0.2772
0.503125,0.2023
0.503150,0.1410
0.503175,0.0911
0.503200,0.0564
0.503225,0.0338
0.503250,0.0210
0.503275,0.0161
0.503300,0.0210
0.503325,0.0403
0.503350,0.0701
0.503375,0.1144
0.503400,0.1676
0.503425,0.2297
0.503450,0.3062
0.503475,0.3933
0.503500,0.4988
0.503525,0.6157
0.503550,0.7382
0.503575,0.8736
0.503600,1.0081
0.503625,1.1113
0.503650,1.2088
0.503675,1.2902
0.503700,1.3684
0.503725,1.4739
0.503750,1.5827
0.503775,1.6939
0.503800,1.7906
0.503825,1.8865
0.503850,1.9873
0.503875,2.0920
0.503900,2.2105
0.503925,2.3160
0.503950,2.4152
0.503975,2.5143
0.504000,2.6110
0.504025,2.7117
0.504050,2.8068
0.504075,2.8906
0.504100,2.9656
0.504125,3.0357
0.504150,3.0961
0.504175,3.1485
0.504200,3.1896
0.504225,3.2194
0.504250,3.2371
0.504275,3.2452
0.504300,3.2468
0.504325,3.2371
0.504350,3.2186
0.504375,3.1872
0.504400,3.1429
0.504425,3.0913
0.504450,3.0300
0.504475,2.9599
0.504500,2.8850
0.504525,2.7963
0.504550,2.7061
0.504575,2.6134
0.504600,2.5127
0.504625,2.4152
0.504650,2.3177
0.504675,2.2193
0.504700,2.1130
0.504725,2.0010
0.504750,1.8873
0.504775,1.7801
0.504800,1.6899
0.504825,1.5900
0.504850,1.4876
0.504875,1.3708
0.504900,1.2314
0.504925,1.0968
0.504950,0.9477
0.504975,0.7994
0.505000,0.6713
0.505025,0.5520
0.505050,0.4497
0.505075,0.3610
0.505100,0.2748
0.505125,0.2015
0.505150,0.1394
0.505175,0.0911
0.505200,0.0580
0.505225,0.0338
0.505250,0.0210
0.505275,0.0161
0.505300,0.0210
0.505325,0.0395
0.505350,0.0701
0.505375,0.1128
0.505400,0.1644
0.505425,0.2297
0.505450,0.3078
0.505475,0.4005
0.505500,0.5045
0.505525,0.6165
0.505550,0.7333
0.505575,0.8639
0.505600,0.9864
0.505625,1.0968
0.505650,1.2007
0.505675,1.2894
0.505700,1.3885
0.505725,1.4812
0.505750,1.5771
0.505775,1.6730
0.505800,1.7681
0.505825,1.8777
0.505850,1.9913
0.505875,2.1097
0.505900,2.2161
0.505925,2.3193
0.505950,2.4152
0.505975,2.5119
0.506000,2.6182
0.506025,2.7141
0.506050,2.8060
0.506075,2.8858
0.506100,2.9599
0.506125,3.0333
0.506150,3.0961
0.506175,3.1509
0.506200,3.1904
0.506225,3.2194
0.506250,3.2371
0.506275,3.2468
0.506300,3.2476
0.506325,3.2379
0.506350,3.2170
0.506375,3.1840
0.506400,3.1404
0.506425,3.0905
0.506450,3.0325
0.506475,2.9648
0.506500,2.8850
0.506525,2.7963
0.506550,2.7053
0.506575,2.6134
0.506600,2.5207
0.506625,2.4176
0.506650,2.3120
0.506675,2.2016
0.506700,2.0968
0.506725,1.9953
0.506750,1.8954
0.506775,1.8019
0.506800,1.6947
0.506825,1.5932
0.506850,1.4868
0.506875,1.3595
0.506900,1.2265
0.506925,1.0944
0.506950,0.9477
0.506975,0.8099
0.507000,0.6834
0.507025,0.5577
0.507050,0.4505
0.507075,0.3554
0.507100,0.2724
0.507125,0.2007
0.507150,0.1402
0.507175,0.0919
0.507200,0.0572
0.507225,0.0330
0.507250,0.0201
0.507275,0.0161
0.507300,0.0218
0.507325,0.0387
0.507350,0.0693
0.507375,0.1112
0.507400,0.1644
0.507425,0.2297
0.507450,0.3078
0.507475,0.3989
0.507500,0.4980
0.507525,0.6157
0.507550,0.7390
0.507575,0.8687
0.507600,1.0009
0.507625,1.1137
0.507650,1.2177
0.507675,1.3168
0.507700,1.3958
0.507725,1.4844
0.507750,1.5787
0.507775,1.6714
0.507800,1.7850
0.507825,1.8841
0.507850,1.9881
0.507875,2.0944
0.507900,2.1992
0.507925,2.3128
0.507950,2.4168
0.507975,2.5240
0.508000,2.6223
0.508025,2.7158
0.508050,2.8068
0.508075,2.8850
0.508100,2.9623
0.508125,3.0349
0.508150,3.0969
0.508175,3.1485
0.508200,3.1896
0.508225,3.2178
0.508250,3.2363
0.508275,3.2468
0.508300,3.2468
0.508325,3.2388
0.508350,3.2178
0.508375,3.1848
0.508400,3.1437
0.508425,3.0913
0.508450,3.0308
0.508475,2.9583
0.508500,2.8801
0.508525,2.7955
0.508550,2.7093
0.508575,2.6247
0.508600,2.5223
0.508625,2.4184
0.508650,2.3120
0.508675,2.2032
0.508700,2.1105
0.508725,1.9993
0.508750,1.8881
0.508775,1.7785
0.508800,1.6722
0.508825,1.5843
0.508850,1.4836
0.508875,1.3635
0.508900,1.2330
0.508925,1.0927
0.508950,0.9485
0.508975,0.8131
0.509000,0.6769
0.509025,0.5544
0.509050,0.4505
0.509075,0.3594
0.509100,0.2772
0.509125,0.2023
0.509150,0.1402
0.509175,0.0911
0.509200,0.0564
0.509225,0.0330
0.509250,0.0201
0.509275,0.0161
0.509300,0.0218
0.509325,0.0395
0.509350,0.0701
0.509375,0.1136
0.509400,0.1668
0.509425,0.2297
0.509450,0.3046
0.509475,0.3925
0.509500,0.4972
0.509525,0.6149
0.509550,0.7382
0.509575,0.8736
0.509600,1.0081
0.509625,1.1121
0.509650,1.2088
0.509675,1.2902
0.509700,1.3684
0.509725,1.4739
0.509750,1.5819
0.509775,1.6939
0.509800,1.7906
0.509825,1.8865
0.509850,1.9881
0.509875,2.0928
0.509900,2.2105
0.509925,2.3160
0.509950,2.4152
0.509975,2.5143
0.510000,2.6118
0.510025,2.7117
0.510050,2.8076
0.510075,2.8914
0.510100,2.9656
0.510125,3.0365
0.510150,3.0961
0.510175,3.1485
0.510200,3.1888
0.510225,3.2178
0.510250,3.2363
0.510275,3.2460
0.510300,3.2468
0.510325,3.2388
0.510350,3.2186
0.510375,3.1856
0.510400,3.1429
0.510425,3.0905
0.510450,3.0308
0.510475,2.9599
0.510500,2.8842
0.510525,2.7971
0.510550,2.7053
0.510575,2.6134
0.510600,2.5119
0.510625,2.4144
0.510650,2.3168
0.510675,2.2185
0.510700,2.1130
0.510725,2.0001
0.510750,1.8881
0.510775,1.7793
0.510800,1.6899
0.510825,1.5900
0.510850,1.4884
0.510875,1.3724
0.510900,1.2314
0.510925,1.0968
0.510950,0.9477
0.510975,0.8002
0.511000,0.6713
0.511025,0.5528
0.511050,0.4505
0.511075,0.3602
0.511100,0.2756
0.511125,0.2007
0.511150,0.1402
0.511175,0.0919
0.511200,0.0580
0.511225,0.0347
0.511250,0.0210
0.511275,0.0161
0.511300,0.0218
0.511325,0.0387
0.511350,0.0701
0.511375,0.1128
0.511400,0.1644
0.511425,0.2297
0.511450,0.3078
0.511475,0.4013
0.511500,0.5045
0.511525,0.6165
0.511550,0.7325
0.511575,0.8631
0.511600,0.9856
0.511625,1.0968
0.511650,1.2007
0.511675,1.2902
0.511700,1.3885
0.511725,1.4820
0.511750,1.5787
0.511775,1.6738
0.511800,1.7697
0.511825,1.8777
0.511850,1.9905
0.511875,2.1089
0.511900,2.2153
0.511925,2.3185
0.511950,2.4144
0.511975,2.5119
0.512000,2.6182
0.512025,2.7141
0.512050,2.8068
0.512075,2.8858
0.512100,2.9591
0.512125,3.0333
0.512150,3.0961
0.512175,3.1501
0.512200,3.1904
0.512225,3.2194
0.512250,3.2371
0.512275,3.2460
0.512300,3.2476
0.512325,3.2379
0.512350,3.2178
0.512375,3.1832
0.512400,3.1404
0.512425,3.0905
0.512450,3.0316
0.512475,2.9648
0.512500,2.8850
0.512525,2.7963
0.512550,2.7061
0.512575,2.6142
0.512600,2.5207
0.512625,2.4168
0.512650,2.3120
0.512675,2.2016
0.512700,2.0968
0.512725,1.9953
0.512750,1.8954
0.512775,1.8011
0.512800,1.6939
0.512825,1.5916
0.512850,1.4860
0.512875,1.3587
0.512900,1.2257
0.512925,1.0944
0.512950,0.9477
0.512975,0.8091
0.513000,0.6842
0.513025,0.5577
0.513050,0.4513
0.513075,0.3562
0.513100,0.2724
0.513125,0.1999
0.513150,0.1394
0.513175,0.0919
0.513200,0.0572
0.513225,0.0338
0.513250,0.0201
0.513275,0.0161
0.513300,0.0218
0.513325,0.0387
0.513350,0.0693
0.513375,0.1112
0.513400,0.1644
0.513425,0.2297
0.513450,0.3070
0.513475,0.3981
0.513500,0.4972
0.513525,0.6149
0.513550,0.7390
0.513575,0.8679
0.513600,1.0009
0.513625,1.1137
0.513650,1.2185
0.513675,1.3176
0.513700,1.3966
0.513725,1.4844
0.513750,1.5779
0.513775,1.6722
0.513800,1.7842
0.513825,1.8841
0.513850,1.9881
0.513875,2.0944
0.513900,2.1992
0.513925,2.3112
0.513950,2.4160
0.513975,2.5232
0.514000,2.6223
0.514025,2.7158
